Date,Hour,Waterlevel
07/17/2009,13,1282
07/17/2009,16,1281
07/17/2009,19,1277
07/17/2009,22,1273.5
07/18/2009,1,1270
07/18/2009,4,1267
07/18/2009,7,1263
07/18/2009,10,1256
07/18/2009,13,1252
07/18/2009,16,1257.5
07/18/2009,19,1264
07/18/2009,22,1266.5
07/19/2009,1,1267
07/19/2009,4,1265
07/19/2009,7,1262
07/19/2009,10,1253
07/19/2009,13,1246
07/19/2009,16,1250
07/19/2009,19,1256
07/19/2009,22,1256
07/20/2009,1,1255
07/20/2009,4,1252
07/20/2009,7,1248
07/20/2009,10,1244.5
07/20/2009,13,1247
07/20/2009,16,1256.5
07/20/2009,19,1266
07/20/2009,22,1278
07/21/2009,1,1287
07/21/2009,4,1293.5
07/21/2009,7,1293
07/21/2009,10,1281.5
07/21/2009,13,1278
07/21/2009,16,1275.5
07/21/2009,19,1272
07/21/2009,22,1263
07/22/2009,1,1254
07/22/2009,4,1244.5
07/22/2009,7,1237
07/22/2009,10,1222.5
07/22/2009,13,1216
07/22/2009,16,1210.5
07/22/2009,19,1206
07/22/2009,22,1199
07/23/2009,1,1192
07/23/2009,4,1188
07/23/2009,7,1186
07/23/2009,10,1180
07/23/2009,13,1178
07/23/2009,16,1182
07/23/2009,19,1178
07/23/2009,22,1173.5
07/24/2009,1,1168
07/24/2009,4,1159.5
07/24/2009,7,1148
07/24/2009,10,1141.5
07/24/2009,13,1141
07/24/2009,16,1142
07/24/2009,19,1142
07/24/2009,22,1145.5
07/25/2009,1,1151
07/25/2009,4,1156.5
07/25/2009,7,1162
07/25/2009,10,1160.5
07/25/2009,13,1154
07/25/2009,16,1148
07/25/2009,19,1143
07/25/2009,22,1143
07/26/2009,1,1143
07/26/2009,4,1141
07/26/2009,7,1140
07/26/2009,10,1131
07/26/2009,13,1127
07/26/2009,16,1131
07/26/2009,19,1148
07/26/2009,22,1169.5
07/27/2009,1,1187
07/27/2009,4,1198
07/27/2009,7,1198
07/27/2009,10,1193
07/27/2009,13,1186
07/27/2009,16,1180.5
07/27/2009,19,1173
07/27/2009,22,1163.5
07/28/2009,1,1155
07/28/2009,4,1145.5
07/28/2009,7,1133
07/28/2009,10,1113
07/28/2009,13,1103
07/28/2009,16,1104.5
07/28/2009,19,1118
07/28/2009,22,1122
07/29/2009,1,1125
07/29/2009,4,1131
07/29/2009,7,1130
07/29/2009,10,1129
07/29/2009,13,1135
07/29/2009,16,1147
07/29/2009,19,1164
07/29/2009,22,1176
07/30/2009,1,1187
07/30/2009,4,1189
07/30/2009,7,1184
07/30/2009,10,1174.5
07/30/2009,13,1178
07/30/2009,16,1197.5
07/30/2009,19,1211
07/30/2009,22,1218
07/31/2009,1,1226
07/31/2009,4,1229
07/31/2009,7,1215
07/31/2009,10,1209
07/31/2009,13,1214
07/31/2009,16,1234.5
07/31/2009,19,1254
07/31/2009,22,1262
08/01/2009,1,1269
08/01/2009,4,1261
08/01/2009,7,1245
08/01/2009,10,1233
08/01/2009,13,1227
08/01/2009,16,1238.5
08/01/2009,19,1247
08/01/2009,22,1251.5
08/02/2009,1,1257
08/02/2009,4,1253.5
08/02/2009,7,1249
08/02/2009,10,1243
08/02/2009,13,1242
08/02/2009,16,1239.5
08/02/2009,19,1241
08/02/2009,22,1249.5
08/03/2009,1,1258
08/03/2009,4,1258.5
08/03/2009,7,1253
08/03/2009,10,1249
08/03/2009,13,1247
08/03/2009,16,1249.5
08/03/2009,19,1254
08/03/2009,22,1253.5
08/04/2009,1,1250
08/04/2009,4,1245
08/04/2009,7,1237
08/04/2009,10,1226
08/04/2009,13,1222
08/04/2009,16,1220.5
08/04/2009,19,1222
08/04/2009,22,1219
08/05/2009,1,1215
08/05/2009,4,1215
08/05/2009,7,1214
08/05/2009,10,1211
08/05/2009,13,1209
08/05/2009,16,1215.5
08/05/2009,19,1220
08/05/2009,22,1226.5
08/06/2009,1,1232
08/06/2009,4,1236
08/06/2009,7,1233
08/06/2009,10,1225.5
08/06/2009,13,1218
08/06/2009,16,1229
08/06/2009,19,1232
08/06/2009,22,1233.5
08/07/2009,1,1234
08/07/2009,4,1239
08/07/2009,7,1237
08/07/2009,10,1232
08/07/2009,13,1230
08/07/2009,16,1234.5
08/07/2009,19,1240
08/07/2009,22,1243
08/08/2009,1,1243
08/08/2009,4,1241
08/08/2009,7,1239
08/08/2009,10,1231.5
08/08/2009,13,1228
08/08/2009,16,1227
08/08/2009,19,1218
08/08/2009,22,1198.5
08/09/2009,1,1184
08/09/2009,4,1170.5
08/09/2009,7,1158
08/09/2009,10,1146
08/09/2009,13,1140
08/09/2009,16,1136.5
08/09/2009,19,1133
08/09/2009,22,1116.5
08/10/2009,1,1101
08/10/2009,4,1088
08/10/2009,7,1075
08/10/2009,10,1058.5
08/10/2009,13,1051
08/10/2009,16,1062.5
08/10/2009,19,1067
08/10/2009,22,1056.5
08/11/2009,1,1046
08/11/2009,4,1043
08/11/2009,7,1041
08/11/2009,10,1036.5
08/11/2009,13,1028
08/11/2009,16,1023
08/11/2009,19,1020
08/11/2009,22,1011.5
08/12/2009,1,1000
08/12/2009,4,997.5
08/12/2009,7,1002
08/12/2009,10,1009.5
08/12/2009,13,1019
08/12/2009,16,1030
08/12/2009,19,1032
08/12/2009,22,1022.5
08/13/2009,1,1013
08/13/2009,4,1006.5
08/13/2009,7,1003
08/13/2009,10,1015
08/13/2009,13,1021
08/13/2009,16,1024
08/13/2009,19,1016
08/13/2009,22,1003
08/14/2009,1,999
08/14/2009,4,991
08/14/2009,7,983
08/14/2009,10,984
08/14/2009,13,992
08/14/2009,16,985
08/14/2009,19,980
08/14/2009,22,964
08/15/2009,1,952
08/15/2009,4,946.5
08/15/2009,7,944
08/15/2009,10,948
08/15/2009,13,955
08/15/2009,16,959
08/15/2009,19,957
08/15/2009,22,954
08/16/2009,1,951
08/16/2009,4,956
08/16/2009,7,962
08/16/2009,10,978.5
08/16/2009,13,994
08/16/2009,16,995
08/16/2009,19,987
08/16/2009,22,977.5
08/17/2009,1,971
08/17/2009,4,971
08/17/2009,7,976
08/17/2009,10,991
08/17/2009,13,1008
08/17/2009,16,1008.5
08/17/2009,19,1010
08/17/2009,22,1019
08/18/2009,1,1022
08/18/2009,4,1016
08/18/2009,7,1011
08/18/2009,10,1010.5
08/18/2009,13,1021
08/18/2009,16,1026.5
08/18/2009,19,1032
08/18/2009,22,1040
08/19/2009,1,1045
08/19/2009,4,1060
08/19/2009,7,1079
08/19/2009,10,1090
08/19/2009,13,1092
08/19/2009,16,1088.5
08/19/2009,19,1082
08/19/2009,22,1070.5
08/20/2009,1,1058
08/20/2009,4,1052
08/20/2009,7,1049
08/20/2009,10,1045.5
08/20/2009,13,1036
08/20/2009,16,1032
08/20/2009,19,1030
08/20/2009,22,1035.5
08/21/2009,1,1042
08/21/2009,4,1036
08/21/2009,7,1026
08/21/2009,10,1032
08/21/2009,13,1032
08/21/2009,16,1026.5
08/21/2009,19,1022
08/21/2009,22,1009
08/22/2009,1,995
08/22/2009,4,986.5
08/22/2009,7,980
08/22/2009,10,986.5
08/22/2009,13,999
08/22/2009,16,1016
08/22/2009,19,1025
08/22/2009,22,1036
08/23/2009,1,1046
08/23/2009,4,1053
08/23/2009,7,1049
08/23/2009,10,1040
08/23/2009,13,1026
08/23/2009,16,1015
08/23/2009,19,1010
08/23/2009,22,997.5
08/24/2009,1,987
08/24/2009,4,983
08/24/2009,7,979
08/24/2009,10,966
08/24/2009,13,950
08/24/2009,16,965
08/24/2009,19,981
08/24/2009,22,995.5
08/25/2009,1,1003
08/25/2009,4,993.5
08/25/2009,7,986
08/25/2009,10,980
08/25/2009,13,979
08/25/2009,16,991
08/25/2009,19,1006
08/25/2009,22,1007.5
08/26/2009,1,1002
08/26/2009,4,996.5
08/26/2009,7,989
08/26/2009,10,985
08/26/2009,13,986
08/26/2009,16,988.5
08/26/2009,19,991
08/26/2009,22,990
08/27/2009,1,989
08/27/2009,4,988
08/27/2009,7,985
08/27/2009,10,986.5
08/27/2009,13,992
08/27/2009,16,998.5
08/27/2009,19,997
08/27/2009,22,988.5
08/28/2009,1,983
08/28/2009,4,1000
08/28/2009,7,1019
08/28/2009,10,1042
08/28/2009,13,1053
08/28/2009,16,1049
08/28/2009,19,1045
08/28/2009,22,1040.5
08/29/2009,1,1032
08/29/2009,4,1023.5
08/29/2009,7,1018
08/29/2009,10,1015
08/29/2009,13,1021
08/29/2009,16,1017.5
08/29/2009,19,1014
08/29/2009,22,1008.5
08/30/2009,1,1002
08/30/2009,4,998.5
08/30/2009,7,994
08/30/2009,10,994
08/30/2009,13,1001
08/30/2009,16,1013
08/30/2009,19,1024
08/30/2009,22,1019
08/31/2009,1,1014
08/31/2009,4,1003
08/31/2009,7,987
08/31/2009,10,976
08/31/2009,13,970
08/31/2009,16,966.5
08/31/2009,19,964
08/31/2009,22,964
09/01/2009,1,963
09/01/2009,4,959.5
09/01/2009,7,954
09/01/2009,10,965
09/01/2009,13,967
09/01/2009,16,964
09/01/2009,19,962
09/01/2009,22,959
09/02/2009,1,955
09/02/2009,4,948.5
09/02/2009,7,942
09/02/2009,10,936.5
09/02/2009,13,931
09/02/2009,16,925
09/02/2009,19,916
09/02/2009,22,909
09/03/2009,1,901
09/03/2009,4,895.5
09/03/2009,7,892
09/03/2009,10,887
09/03/2009,13,879
09/03/2009,16,872.5
09/03/2009,19,867
09/03/2009,22,867
09/04/2009,1,865
09/04/2009,4,863.5
09/04/2009,7,861
09/04/2009,10,859.5
09/04/2009,13,857
09/04/2009,16,856
09/04/2009,19,864
09/04/2009,22,867
09/05/2009,1,860
09/05/2009,4,860
09/05/2009,7,860
09/05/2009,10,872.5
09/05/2009,13,885
09/05/2009,16,886.5
09/05/2009,19,891
09/05/2009,22,885
09/06/2009,1,879
09/06/2009,4,884
09/06/2009,7,890
09/06/2009,10,894
09/06/2009,13,899
09/06/2009,16,908
09/06/2009,19,906
09/06/2009,22,899.5
09/07/2009,1,895
09/07/2009,4,886
09/07/2009,7,875
09/07/2009,10,865
09/07/2009,13,861
09/07/2009,16,874.5
09/07/2009,19,893
09/07/2009,22,908.5
09/08/2009,1,923
09/08/2009,4,914
09/08/2009,7,902
09/08/2009,10,897.5
09/08/2009,13,894
09/08/2009,16,899.5
09/08/2009,19,906
09/08/2009,22,902.5
09/09/2009,1,899
09/09/2009,4,897
09/09/2009,7,895
09/09/2009,10,892.5
09/09/2009,13,886
09/09/2009,16,888.5
09/09/2009,19,894
09/09/2009,22,889.5
09/10/2009,1,886
09/10/2009,4,876
09/10/2009,7,865
09/10/2009,10,864.5
09/10/2009,13,868
09/10/2009,16,881
09/10/2009,19,898
09/10/2009,22,898.5
09/11/2009,1,888
09/11/2009,4,873
09/11/2009,7,860
09/11/2009,10,852
09/11/2009,13,854
09/11/2009,16,865.5
09/11/2009,19,882
09/11/2009,22,883.5
09/12/2009,1,891
09/12/2009,4,881
09/12/2009,7,864
09/12/2009,10,847.5
09/12/2009,13,848
09/12/2009,16,860
09/12/2009,19,868
09/12/2009,22,867
09/13/2009,1,854
09/13/2009,4,844.5
09/13/2009,7,839
09/13/2009,10,849
09/13/2009,13,853
09/13/2009,16,843
09/13/2009,19,829
09/13/2009,22,824
09/14/2009,1,821
09/14/2009,4,828.5
09/14/2009,7,841
09/14/2009,10,837.5
09/14/2009,13,831
09/14/2009,16,828.5
09/14/2009,19,828
09/14/2009,22,833.5
09/15/2009,1,839
09/15/2009,4,847.5
09/15/2009,7,859
09/15/2009,10,863
09/15/2009,13,870
09/15/2009,16,884
09/15/2009,19,898
09/15/2009,22,889.5
09/16/2009,1,876
09/16/2009,4,867.5
09/16/2009,7,858
09/16/2009,10,854.5
09/16/2009,13,856
09/16/2009,16,858.5
09/16/2009,19,859
09/16/2009,22,852
09/17/2009,1,846
09/17/2009,4,844.5
09/17/2009,7,843
09/17/2009,10,837.5
09/17/2009,13,832
09/17/2009,16,818.5
09/17/2009,19,815
09/17/2009,22,822
09/18/2009,1,836
09/18/2009,4,846.5
09/18/2009,7,851
09/18/2009,10,877
09/18/2009,13,898
09/18/2009,16,914.5
09/18/2009,19,927
09/18/2009,22,927.5
09/19/2009,1,924
09/19/2009,4,918.5
09/19/2009,7,913
09/19/2009,10,911.5
09/19/2009,13,910
09/19/2009,16,914
09/19/2009,19,918
09/19/2009,22,907.5
09/20/2009,1,902
09/20/2009,4,899.5
09/20/2009,7,896
09/20/2009,10,894.5
09/20/2009,13,899
09/20/2009,16,906
09/20/2009,19,903
09/20/2009,22,895
09/21/2009,1,886
09/21/2009,3,882
09/21/2009,7,889
09/21/2009,10,870
09/21/2009,13,857
09/21/2009,15,875.5
09/21/2009,19,902
09/21/2009,22,970
09/22/2009,1,1014
09/22/2009,4,1030.666667
09/22/2009,7,1036.333333
09/22/2009,10,1034.666667
09/22/2009,13,1030.666667
09/22/2009,16,1019
09/22/2009,19,1009
09/22/2009,22,986.5
09/23/2009,1,965
09/23/2009,4,950
09/23/2009,7,933
09/23/2009,10,914.5
09/23/2009,13,904
09/23/2009,16,896
09/23/2009,19,893
09/23/2009,22,882.5
09/24/2009,1,873
09/24/2009,4,879.5
09/24/2009,7,879
09/24/2009,10,887
09/24/2009,13,886
09/24/2009,16,877.5
09/24/2009,19,870
09/24/2009,22,862.5
09/25/2009,1,853
09/25/2009,4,846
09/25/2009,7,838
09/25/2009,10,839.5
09/25/2009,13,847
09/25/2009,16,851
09/25/2009,19,857
09/25/2009,22,848.5
09/26/2009,1,841
09/26/2009,4,831
09/26/2009,7,820
09/26/2009,10,804
09/26/2009,13,800
09/26/2009,16,804.5
09/26/2009,19,808
09/26/2009,22,813
09/27/2009,1,817
09/27/2009,4,814
09/27/2009,7,807
09/27/2009,10,803.5
09/27/2009,13,802
09/27/2009,16,806
09/27/2009,19,814
09/27/2009,22,810.5
09/28/2009,1,807
09/28/2009,4,813
09/28/2009,7,817
09/28/2009,10,815
09/28/2009,13,802
09/28/2009,16,798.5
09/28/2009,19,799
09/28/2009,22,811
09/29/2009,1,824
09/29/2009,4,824.5
09/29/2009,7,819
09/29/2009,10,825
09/29/2009,13,829
09/29/2009,16,857.5
09/29/2009,19,886.3333333
09/29/2009,22,909.25
09/30/2009,1,905
09/30/2009,4,894.3333333
09/30/2009,7,876.3333333
09/30/2009,10,865
09/30/2009,13,861
09/30/2009,16,853
09/30/2009,19,846
09/30/2009,22,833.5
10/01/2009,1,822
10/01/2009,4,813
10/01/2009,7,802
10/01/2009,10,781.5
10/01/2009,13,772
10/01/2009,16,767
10/01/2009,19,769
10/01/2009,22,772
10/02/2009,1,774
10/02/2009,4,773
10/02/2009,7,770
10/02/2009,10,766
10/02/2009,13,764
10/02/2009,16,763.5
10/02/2009,19,761
10/02/2009,22,761
10/03/2009,1,765
10/03/2009,4,770.5
10/03/2009,7,773
10/03/2009,10,772.5
10/03/2009,13,769
10/03/2009,16,762.5
10/03/2009,19,763
10/03/2009,22,772
10/04/2009,1,779
10/04/2009,4,780
10/04/2009,7,773
10/04/2009,10,767.5
10/04/2009,13,761
10/04/2009,16,759.5
10/04/2009,19,762
10/04/2009,22,764.5
10/05/2009,1,767
10/05/2009,4,769
10/05/2009,7,773
10/05/2009,10,763
10/05/2009,13,751
10/05/2009,16,736
10/05/2009,19,719
10/05/2009,22,739
10/06/2009,1,763
10/06/2009,4,768.5
10/06/2009,7,756
10/06/2009,10,751
10/06/2009,13,745
10/06/2009,16,743
10/06/2009,19,756
10/06/2009,22,770
10/07/2009,1,790
10/07/2009,4,781.5
10/07/2009,7,773
10/07/2009,10,761.5
10/07/2009,13,749
10/07/2009,16,745
10/07/2009,19,750
10/07/2009,22,757
10/08/2009,1,763
10/08/2009,4,763
10/08/2009,7,759
10/08/2009,10,745
10/08/2009,13,732
10/08/2009,16,730.5
10/08/2009,19,746
10/08/2009,22,751.5
10/09/2009,1,757
10/09/2009,4,762.5
10/09/2009,7,771
10/09/2009,10,747
10/09/2009,13,730
10/09/2009,16,735
10/09/2009,19,735
10/09/2009,22,740
10/10/2009,1,761
10/10/2009,4,765.5
10/10/2009,7,750
10/10/2009,10,729.5
10/10/2009,13,712
10/10/2009,16,713
10/10/2009,19,724
10/10/2009,22,738.5
10/11/2009,1,751
10/11/2009,4,751.5
10/11/2009,7,735
10/11/2009,10,723
10/11/2009,13,711
10/11/2009,16,711.5
10/11/2009,19,717
10/11/2009,22,725
10/12/2009,1,733
10/12/2009,4,732
10/12/2009,7,724
10/12/2009,10,712.5
10/12/2009,13,706
10/12/2009,16,710.5
10/12/2009,19,716
10/12/2009,22,751
10/13/2009,1,804
10/13/2009,4,814.3333333
10/13/2009,7,822.6666667
10/13/2009,10,802
10/13/2009,13,780.6666667
10/13/2009,16,778.3333333
10/13/2009,19,797.6666667
10/13/2009,22,800
10/14/2009,1,789
10/14/2009,4,787
10/14/2009,7,786
10/14/2009,10,778.5
10/14/2009,13,756
10/14/2009,16,749
10/14/2009,19,744
10/14/2009,22,738.5
10/15/2009,1,743
10/15/2009,4,749.5
10/15/2009,7,754
10/15/2009,10,747.5
10/15/2009,13,735
10/15/2009,16,730
10/15/2009,19,727
10/15/2009,22,732.5
10/16/2009,1,738
10/16/2009,4,743
10/16/2009,7,741
10/16/2009,10,732
10/16/2009,13,727
10/16/2009,16,718
10/16/2009,19,715
10/16/2009,22,714
10/17/2009,1,724
10/17/2009,4,746.5
10/17/2009,7,744
10/17/2009,10,734.5
10/17/2009,13,723
10/17/2009,16,714
10/17/2009,19,718
10/17/2009,22,726.5
10/18/2009,1,741
10/18/2009,4,754
10/18/2009,7,753
10/18/2009,10,742.5
10/18/2009,13,728
10/18/2009,16,741.5
10/18/2009,19,766
10/18/2009,22,785.5
10/19/2009,1,796
10/19/2009,4,781.5
10/19/2009,7,756
10/19/2009,10,740.5
10/19/2009,13,726
10/19/2009,16,725
10/19/2009,19,737
10/19/2009,22,748.5
10/20/2009,1,760
10/20/2009,4,778.5
10/20/2009,7,792
10/20/2009,10,781.5
10/20/2009,13,770
10/20/2009,16,778.5
10/20/2009,19,794
10/20/2009,22,811
10/21/2009,1,825
10/21/2009,4,837.5
10/21/2009,7,849
10/21/2009,10,851
10/21/2009,13,847
10/21/2009,16,825
10/21/2009,19,808
10/21/2009,22,796.5
10/22/2009,1,786
10/22/2009,4,774.5
10/22/2009,7,764
10/22/2009,10,753
10/22/2009,13,743
10/22/2009,16,726.5
10/22/2009,19,719
10/22/2009,22,736.5
10/23/2009,1,763
10/23/2009,4,778.5
10/23/2009,7,777
10/23/2009,10,768
10/23/2009,13,757
10/23/2009,16,747
10/23/2009,19,734
10/23/2009,22,727
10/24/2009,1,721
10/24/2009,4,730
10/24/2009,7,740
10/24/2009,10,721
10/24/2009,13,714
10/24/2009,16,710
10/24/2009,19,712
10/24/2009,22,716
10/25/2009,1,723
10/25/2009,4,723.5
10/25/2009,7,720
10/25/2009,10,712
10/25/2009,13,705
10/25/2009,16,709
10/25/2009,19,713
10/25/2009,22,716.5
10/26/2009,1,720
10/26/2009,4,721
10/26/2009,7,715
10/26/2009,10,710.5
10/26/2009,13,707
10/26/2009,16,695.5
10/26/2009,19,682
10/26/2009,22,681.5
10/27/2009,1,685
10/27/2009,4,687.5
10/27/2009,7,680
10/27/2009,10,683
10/27/2009,13,683
10/27/2009,16,681.5
10/27/2009,19,685
10/27/2009,22,690
10/28/2009,1,697
10/28/2009,4,702.5
10/28/2009,7,708
10/28/2009,10,708.5
10/28/2009,13,703
10/28/2009,16,699.5
10/28/2009,19,702
10/28/2009,22,717
10/29/2009,1,746
10/29/2009,4,747.5
10/29/2009,7,733
10/29/2009,10,716.5
10/29/2009,13,712
10/29/2009,16,713.5
10/29/2009,19,728
10/29/2009,22,729
10/30/2009,1,719
10/30/2009,4,720.5
10/30/2009,7,724
10/30/2009,10,712
10/30/2009,13,692
10/30/2009,16,681.5
10/30/2009,19,673
10/30/2009,22,679.5
10/31/2009,1,687
10/31/2009,4,689.5
10/31/2009,7,692
10/31/2009,10,684
10/31/2009,13,674
10/31/2009,16,673.5
10/31/2009,19,680
10/31/2009,22,685
11/01/2009,1,690
11/01/2009,4,696.5
11/01/2009,7,703
11/01/2009,10,697
11/01/2009,13,689
11/01/2009,16,679.5
11/01/2009,19,672
11/01/2009,22,669.5
11/02/2009,1,676
11/02/2009,4,682.5
11/02/2009,7,688
11/02/2009,10,688.5
11/02/2009,13,684
11/02/2009,16,678
11/02/2009,19,669
11/02/2009,22,669.5
11/03/2009,1,683
11/03/2009,4,702
11/03/2009,7,716
11/03/2009,10,703
11/03/2009,13,680
11/03/2009,16,677
11/03/2009,19,684
11/03/2009,22,699.5
11/04/2009,1,725
11/04/2009,4,747
11/04/2009,7,750
11/04/2009,10,740
11/04/2009,13,725
11/04/2009,16,717.5
11/04/2009,19,723
11/04/2009,22,727
11/05/2009,1,731
11/05/2009,4,724.5
11/05/2009,7,719
11/05/2009,10,704.5
11/05/2009,13,692
11/05/2009,16,706.5
11/05/2009,19,734
11/05/2009,22,759
11/06/2009,1,772
11/06/2009,4,753.5
11/06/2009,7,726
11/06/2009,10,715
11/06/2009,13,697
11/06/2009,16,677.5
11/06/2009,19,668
11/06/2009,22,683.5
11/07/2009,1,702
11/07/2009,4,693
11/07/2009,7,680
11/07/2009,10,672.5
11/07/2009,13,668
11/07/2009,16,667
11/07/2009,19,666
11/07/2009,22,673
11/08/2009,1,683
11/08/2009,4,680
11/08/2009,7,678
11/08/2009,10,674
11/08/2009,13,669
11/08/2009,16,667
11/08/2009,19,671
11/08/2009,22,679
11/09/2009,1,685
11/09/2009,4,688
11/09/2009,7,682
11/09/2009,10,675
11/09/2009,13,668
11/09/2009,16,671
11/09/2009,19,675
11/09/2009,22,681
11/10/2009,1,688
11/10/2009,4,706.5
11/10/2009,7,703
11/10/2009,10,687
11/10/2009,13,674
11/10/2009,16,662.5
11/10/2009,19,652
11/10/2009,22,675.5
11/11/2009,1,702
11/11/2009,4,726
11/11/2009,7,730
11/11/2009,10,710
11/11/2009,13,692
11/11/2009,16,691.5
11/11/2009,19,722
11/11/2009,22,747.5
11/12/2009,1,764
11/12/2009,4,772
11/12/2009,7,759
11/12/2009,10,728
11/12/2009,13,700
11/12/2009,16,699.5
11/12/2009,19,726
11/12/2009,22,748
11/13/2009,1,760
11/13/2009,4,764
11/13/2009,7,761
11/13/2009,10,735
11/13/2009,13,706
11/13/2009,16,693.5
11/13/2009,19,708
11/13/2009,22,721.5
11/14/2009,1,731
11/14/2009,4,737.5
11/14/2009,7,737
11/14/2009,10,718
11/14/2009,13,704
11/14/2009,16,700.5
11/14/2009,19,712
11/14/2009,22,724
11/15/2009,1,733
11/15/2009,4,734
11/15/2009,7,724
11/15/2009,10,714
11/15/2009,13,707
11/15/2009,16,694
11/15/2009,19,681
11/15/2009,22,682
11/16/2009,1,690
11/16/2009,4,691
11/16/2009,7,675
11/16/2009,10,669.5
11/16/2009,13,665
11/16/2009,16,660
11/16/2009,19,664
11/16/2009,22,673.5
11/17/2009,1,681
11/17/2009,4,682
11/17/2009,7,675
11/17/2009,10,662.5
11/17/2009,13,645
11/17/2009,16,674.5
11/17/2009,19,735
11/17/2009,22,766
11/18/2009,1,767
11/18/2009,4,756
11/18/2009,7,737
11/18/2009,10,715.3333333
11/18/2009,13,710
11/18/2009,16,736.6666667
11/18/2009,19,761
11/18/2009,22,764
11/19/2009,1,752
11/19/2009,4,740.5
11/19/2009,7,725
11/19/2009,10,698.5
11/19/2009,13,686
11/19/2009,16,712
11/19/2009,19,742
11/19/2009,22,751.5
11/20/2009,1,757
11/20/2009,4,743.5
11/20/2009,7,725
11/20/2009,10,697
11/20/2009,13,698
11/20/2009,16,729.5
11/20/2009,19,763
11/20/2009,22,782
11/21/2009,1,780
11/21/2009,4,759.5
11/21/2009,7,735
11/21/2009,10,713.5
11/21/2009,13,715
11/21/2009,16,732
11/21/2009,19,754
11/21/2009,22,762.5
11/22/2009,1,757
11/22/2009,4,736.5
11/22/2009,7,714
11/22/2009,10,692
11/22/2009,13,677
11/22/2009,16,678
11/22/2009,19,710
11/22/2009,22,737
11/23/2009,1,737
11/23/2009,4,708.5
11/23/2009,7,678
11/23/2009,10,661.5
11/23/2009,13,648
11/23/2009,16,674
11/23/2009,19,703
11/23/2009,22,727.5
11/24/2009,1,746
11/24/2009,4,731
11/24/2009,7,711
11/24/2009,10,687.5
11/24/2009,13,697
11/24/2009,16,728.5
11/24/2009,19,756
11/24/2009,22,763.5
11/25/2009,1,763
11/25/2009,4,745.5
11/25/2009,7,727
11/25/2009,10,706.5
11/25/2009,13,696
11/25/2009,16,723.5
11/25/2009,19,756
11/25/2009,22,772
11/26/2009,1,770
11/26/2009,4,751.5
11/26/2009,7,737
11/26/2009,10,718.5
11/26/2009,13,720
11/26/2009,16,737.5
11/26/2009,19,754
11/26/2009,22,765.5
11/27/2009,1,774
11/27/2009,4,756.5
11/27/2009,7,738
11/27/2009,10,718.5
11/27/2009,13,707
11/27/2009,16,728
11/27/2009,19,750
11/27/2009,22,762
11/28/2009,1,757
11/28/2009,4,743.5
11/28/2009,7,725
11/28/2009,10,709
11/28/2009,13,698
11/28/2009,16,707
11/28/2009,19,721
11/28/2009,22,734.5
11/29/2009,1,748
11/29/2009,4,738.5
11/29/2009,7,720
11/29/2009,10,705.5
11/29/2009,13,684
11/29/2009,16,678.5
11/29/2009,19,673
11/29/2009,22,681.5
11/30/2009,1,690
11/30/2009,4,691
11/30/2009,7,679
11/30/2009,10,665
11/30/2009,13,653
11/30/2009,16,671.5
11/30/2009,19,696
11/30/2009,22,718
12/01/2009,1,730
12/01/2009,4,722
12/01/2009,7,712
12/01/2009,10,700
12/01/2009,13,700
12/01/2009,16,719
12/01/2009,19,735
12/01/2009,22,752.5
12/02/2009,1,763
12/02/2009,4,740
12/02/2009,7,714
12/02/2009,10,693
12/02/2009,13,672
12/02/2009,16,698.5
12/02/2009,19,757.6666667
12/02/2009,22,782
12/03/2009,1,778
12/03/2009,4,764.6666667
12/03/2009,7,751.3333333
12/03/2009,10,742.3333333
12/03/2009,13,757
12/03/2009,16,784
12/03/2009,19,793
12/03/2009,22,789
12/04/2009,1,780
12/04/2009,4,765.5
12/04/2009,7,751
12/04/2009,10,729
12/04/2009,13,734
12/04/2009,16,762
12/04/2009,19,780
12/04/2009,22,776
12/05/2009,1,768
12/05/2009,4,756
12/05/2009,7,745
12/05/2009,10,731
12/05/2009,13,738
12/05/2009,16,769
12/05/2009,19,792
12/05/2009,22,799.5
12/06/2009,1,794
12/06/2009,4,773
12/06/2009,7,747
12/06/2009,10,742.5
12/06/2009,13,753
12/06/2009,16,771
12/06/2009,19,793
12/06/2009,22,780.5
12/07/2009,1,762
12/07/2009,4,749.5
12/07/2009,7,725
12/07/2009,10,702
12/07/2009,13,678
12/07/2009,16,699
12/07/2009,19,727
12/07/2009,22,748
12/08/2009,1,761
12/08/2009,4,748
12/08/2009,7,735
12/08/2009,10,713.5
12/08/2009,13,696
12/08/2009,16,718
12/08/2009,19,744
12/08/2009,22,760
12/09/2009,1,757
12/09/2009,4,740.5
12/09/2009,7,725
12/09/2009,10,697.5
12/09/2009,13,671
12/09/2009,16,672
12/09/2009,19,691
12/09/2009,22,705
12/10/2009,1,698
12/10/2009,4,677.5
12/10/2009,7,656
12/10/2009,10,638
12/10/2009,13,629
12/10/2009,16,639.5
12/10/2009,19,652
12/10/2009,22,656
12/11/2009,1,653
12/11/2009,4,643
12/11/2009,7,631
12/11/2009,10,617
12/11/2009,13,601
12/11/2009,16,614
12/11/2009,19,622
12/11/2009,22,621.5
12/12/2009,1,616
12/12/2009,4,610.5
12/12/2009,7,604
12/12/2009,10,597
12/12/2009,13,591
12/12/2009,16,587.5
12/12/2009,19,590
