Date,Hour,Waterlevel
07/02/2010,13,316
07/02/2010,16,320
07/02/2010,19,324
07/02/2010,22,324
07/03/2010,1,324
07/03/2010,4,320
07/03/2010,7,330
07/03/2010,10,340
07/03/2010,13,340
07/03/2010,16,344
07/03/2010,19,344
07/03/2010,22,344
07/04/2010,1,342
07/04/2010,4,340
07/04/2010,7,338
07/04/2010,10,346
07/04/2010,13,348
07/04/2010,16,348
07/04/2010,19,344
07/04/2010,22,342
07/05/2010,1,342
07/05/2010,4,340
07/05/2010,7,332
07/05/2010,10,324
07/05/2010,13,318
07/05/2010,16,318
07/05/2010,19,316
07/05/2010,22,314
07/06/2010,1,312
07/06/2010,4,312
07/06/2010,7,314
07/06/2010,10,320
07/06/2010,13,322
07/06/2010,16,322
07/06/2010,19,322
07/06/2010,22,322
07/07/2010,1,324
07/07/2010,4,324
07/07/2010,7,324
07/07/2010,10,324
07/07/2010,13,322
07/07/2010,16,322
07/07/2010,19,324
07/07/2010,22,326
07/08/2010,1,328
07/08/2010,4,328
07/08/2010,7,324
07/08/2010,10,320
07/08/2010,13,316
07/08/2010,16,316
07/08/2010,19,316
07/08/2010,22,322
07/09/2010,1,326
07/09/2010,4,328
07/09/2010,7,328
07/09/2010,10,324
07/09/2010,13,320
07/09/2010,16,322
07/09/2010,19,322
07/09/2010,22,326
07/10/2010,1,328
07/10/2010,4,328
07/10/2010,7,326
07/10/2010,10,324
07/10/2010,13,322
07/10/2010,16,320
07/10/2010,19,320
07/10/2010,22,320
07/11/2010,1,320
07/11/2010,4,322
07/11/2010,7,320
07/11/2010,10,318
07/11/2010,13,316
07/11/2010,16,316
07/11/2010,19,316
07/11/2010,22,325
07/12/2010,1,336
07/12/2010,4,338
07/12/2010,7,332
07/12/2010,10,326
07/12/2010,13,320
07/12/2010,16,314
07/12/2010,19,312
07/12/2010,22,310
07/13/2010,1,308
07/13/2010,4,308
07/13/2010,7,312
07/13/2010,10,330
07/13/2010,13,326
07/13/2010,16,320
07/13/2010,19,318
07/13/2010,22,316
07/14/2010,1,324
07/14/2010,4,330
07/14/2010,7,328
07/14/2010,10,326
07/14/2010,13,322
07/14/2010,16,320
07/14/2010,19,316
07/14/2010,22,314
07/15/2010,1,318
07/15/2010,4,324
07/15/2010,7,334
07/15/2010,10,338
07/15/2010,13,338
07/15/2010,16,336
07/15/2010,19,336
07/15/2010,22,336
07/16/2010,1,340
07/16/2010,4,342
07/16/2010,7,342
07/16/2010,10,342
07/16/2010,13,340
07/16/2010,16,336
07/16/2010,19,334
07/16/2010,22,334
07/17/2010,1,334
07/17/2010,4,336
07/17/2010,7,340
07/17/2010,10,344
07/17/2010,13,345
07/17/2010,16,342
07/17/2010,19,340
07/17/2010,22,338
07/18/2010,1,340
07/18/2010,4,350
07/18/2010,7,352
07/18/2010,10,350
07/18/2010,13,345
07/18/2010,16,332
07/18/2010,19,320
07/18/2010,22,314
07/19/2010,1,306
07/19/2010,4,302
07/19/2010,7,288
07/19/2010,10,280
07/19/2010,13,276
07/19/2010,16,274
07/19/2010,19,271
07/19/2010,22,268
07/20/2010,1,264
07/20/2010,4,260
07/20/2010,7,252
07/20/2010,10,264
07/20/2010,13,272
07/20/2010,16,288
07/20/2010,19,306
07/20/2010,22,318
07/21/2010,1,330
07/21/2010,4,336
07/21/2010,7,348
07/21/2010,10,354
07/21/2010,13,362
07/21/2010,16,360
07/21/2010,19,368
07/21/2010,22,390
07/22/2010,1,392
07/22/2010,4,392
07/22/2010,7,392
07/22/2010,10,394
07/22/2010,13,400
07/22/2010,16,400
07/22/2010,19,400
07/22/2010,22,408
07/23/2010,1,412
07/23/2010,4,414
07/23/2010,7,422
07/23/2010,10,430
07/23/2010,13,440
07/23/2010,16,446
07/23/2010,19,458
07/23/2010,22,470
07/24/2010,1,482
07/24/2010,4,496
07/24/2010,7,496
07/24/2010,10,502
07/24/2010,13,502
07/24/2010,16,502
07/24/2010,19,502
07/24/2010,22,508
07/25/2010,1,512
07/25/2010,4,516
07/25/2010,7,526
07/25/2010,10,532
07/25/2010,13,534
07/25/2010,16,534
07/25/2010,19,536
07/25/2010,22,536
07/26/2010,1,546
07/26/2010,4,552
07/26/2010,7,568
07/26/2010,10,572
07/26/2010,13,576
07/26/2010,16,580
07/26/2010,19,582
07/26/2010,22,582
07/27/2010,1,586
07/27/2010,4,592
07/27/2010,7,598
07/27/2010,10,600
07/27/2010,13,600
07/27/2010,16,596
07/27/2010,19,596
07/27/2010,22,592
07/28/2010,1,590
07/28/2010,4,588
07/28/2010,7,586
07/28/2010,10,576
07/28/2010,13,567
07/28/2010,16,558
07/28/2010,19,550
07/28/2010,22,544
07/29/2010,1,538
07/29/2010,4,532
07/29/2010,7,526
07/29/2010,10,522
07/29/2010,13,516
07/29/2010,16,508
07/29/2010,19,502
07/29/2010,22,498
07/30/2010,1,498
07/30/2010,4,498
07/30/2010,7,498
07/30/2010,10,504
07/30/2010,13,508
07/30/2010,16,512
07/30/2010,19,514
07/30/2010,22,514
07/31/2010,1,514
07/31/2010,4,518
07/31/2010,7,520
07/31/2010,10,520
07/31/2010,13,518
07/31/2010,16,514
07/31/2010,19,506
07/31/2010,22,496
08/01/2010,1,490
08/01/2010,4,490
08/01/2010,7,482
08/01/2010,10,474
08/01/2010,13,466
08/01/2010,16,458
08/01/2010,19,452
08/01/2010,22,448
08/02/2010,1,446
08/02/2010,4,442
08/02/2010,7,438
08/02/2010,10,436
08/02/2010,13,436
08/02/2010,16,438
08/02/2010,19,438
08/02/2010,22,438
08/03/2010,1,440
08/03/2010,4,442
08/03/2010,7,446
08/03/2010,10,450
08/03/2010,13,456
08/03/2010,16,462
08/03/2010,19,468
08/03/2010,22,472
08/04/2010,1,472
08/04/2010,4,462
08/04/2010,7,454
08/04/2010,10,460
08/04/2010,13,462
08/04/2010,16,464
08/04/2010,19,468
08/04/2010,22,472
08/05/2010,1,476
08/05/2010,4,478
08/05/2010,7,478
08/05/2010,10,478
08/05/2010,13,478
08/05/2010,16,478
08/05/2010,19,478
08/05/2010,22,478
08/06/2010,1,478
08/06/2010,4,478
08/06/2010,7,478
08/06/2010,10,474
08/06/2010,13,474
08/06/2010,16,474
08/06/2010,19,472
08/06/2010,22,472
08/07/2010,1,472
08/07/2010,4,472
08/07/2010,7,472
08/07/2010,10,472
08/07/2010,13,470
08/07/2010,16,466
08/07/2010,19,466
08/07/2010,22,466
08/08/2010,1,466
08/08/2010,4,462
08/08/2010,7,454
08/08/2010,10,452
08/08/2010,13,450
08/08/2010,16,444
08/08/2010,19,440
08/08/2010,22,436
08/09/2010,1,444
08/09/2010,4,448
08/09/2010,7,436
08/09/2010,10,431
08/09/2010,13,426
08/09/2010,16,420
08/09/2010,19,418
08/09/2010,22,416
08/10/2010,1,416
08/10/2010,4,420
08/10/2010,7,422
08/10/2010,10,422
08/10/2010,13,422
08/10/2010,16,422
08/10/2010,19,416
08/10/2010,22,412
08/11/2010,1,418
08/11/2010,4,422
08/11/2010,7,422
08/11/2010,10,414
08/11/2010,13,414
08/11/2010,16,410
08/11/2010,19,406
08/11/2010,22,400
08/12/2010,1,400
08/12/2010,4,400
08/12/2010,7,416
08/12/2010,10,418
08/12/2010,13,416
08/12/2010,16,412
08/12/2010,19,412
08/12/2010,22,412
08/13/2010,1,416
08/13/2010,4,418
08/13/2010,7,420
08/13/2010,10,422
08/13/2010,13,422
08/13/2010,16,420
08/13/2010,19,420
08/13/2010,22,418
08/14/2010,1,422
08/14/2010,4,424
08/14/2010,7,428
08/14/2010,10,430
08/14/2010,13,430
08/14/2010,16,427
08/14/2010,19,426
08/14/2010,22,424
08/15/2010,1,422
08/15/2010,4,422
08/15/2010,7,422
08/15/2010,10,422
08/15/2010,13,422
08/15/2010,16,426
08/15/2010,19,428
08/15/2010,22,428
08/16/2010,1,426
08/16/2010,4,422
08/16/2010,7,420
08/16/2010,10,420
08/16/2010,13,420
08/16/2010,16,422
08/16/2010,19,424
08/16/2010,22,426
08/17/2010,1,426
08/17/2010,4,426
08/17/2010,7,426
08/17/2010,10,430
08/17/2010,13,438
08/17/2010,16,444
08/17/2010,19,448
08/17/2010,22,452
08/18/2010,1,456
08/18/2010,4,458
08/18/2010,7,454
08/18/2010,10,448
08/18/2010,13,448
08/18/2010,16,446
08/18/2010,19,444
08/18/2010,22,442
08/19/2010,1,442
08/19/2010,4,442
08/19/2010,7,438
08/19/2010,10,434
08/19/2010,13,434
08/19/2010,16,432
08/19/2010,19,438
08/19/2010,22,444
08/20/2010,1,452
08/20/2010,4,458
08/20/2010,7,464
08/20/2010,10,466
08/20/2010,13,466
08/20/2010,16,472
08/20/2010,19,480
08/20/2010,22,484
08/21/2010,1,490
08/21/2010,4,494
08/21/2010,7,496
08/21/2010,10,496
08/21/2010,13,498
08/21/2010,16,498
08/21/2010,19,500
08/21/2010,22,502
08/22/2010,1,504
08/22/2010,4,506
08/22/2010,7,501
08/22/2010,10,488
08/22/2010,13,476
08/22/2010,16,468
08/22/2010,19,464
08/22/2010,22,462
08/23/2010,1,462
08/23/2010,4,462
08/23/2010,7,458
08/23/2010,10,454
08/23/2010,13,450
08/23/2010,16,446
08/23/2010,19,442
08/23/2010,22,440
08/24/2010,1,442
08/24/2010,4,444
08/24/2010,7,446
08/24/2010,10,446
08/24/2010,13,446
08/24/2010,16,446
08/24/2010,19,448
08/24/2010,22,450
08/25/2010,1,452
08/25/2010,4,458
08/25/2010,7,462
08/25/2010,10,462
08/25/2010,13,462
08/25/2010,16,462
08/25/2010,19,462
08/25/2010,22,462
08/26/2010,1,466
08/26/2010,4,472
08/26/2010,7,474
08/26/2010,10,472
08/26/2010,13,482
08/26/2010,16,488
08/26/2010,19,504
08/26/2010,22,526
08/27/2010,1,544
08/27/2010,4,568
08/27/2010,7,578
08/27/2010,10,598
08/27/2010,13,614
08/27/2010,16,616
08/27/2010,19,620
08/27/2010,22,626
08/28/2010,1,634
08/28/2010,4,642
08/28/2010,7,646
08/28/2010,10,646
08/28/2010,13,634
08/28/2010,16,626
08/28/2010,19,620
08/28/2010,22,614
08/29/2010,1,606
08/29/2010,4,604
08/29/2010,7,610
08/29/2010,10,612
08/29/2010,13,612
08/29/2010,16,608
08/29/2010,19,604
08/29/2010,22,600
08/30/2010,1,596
08/30/2010,4,592
08/30/2010,7,580
08/30/2010,10,572
08/30/2010,13,566
08/30/2010,16,560
08/30/2010,19,554
08/30/2010,22,546
08/31/2010,1,540
08/31/2010,4,532
08/31/2010,7,530
08/31/2010,10,526
08/31/2010,13,520
08/31/2010,16,514
08/31/2010,19,502
08/31/2010,22,498
09/01/2010,1,490
09/01/2010,4,484
09/01/2010,7,478
09/01/2010,10,472
09/01/2010,13,462
09/01/2010,16,462
09/01/2010,19,454
09/01/2010,22,450
09/02/2010,1,446
09/02/2010,4,442
09/02/2010,7,438
09/02/2010,10,434
09/02/2010,13,432
09/02/2010,16,432
09/02/2010,19,430
09/02/2010,22,430
09/03/2010,1,426
09/03/2010,4,424
09/03/2010,7,410
09/03/2010,10,395
09/03/2010,13,384
09/03/2010,16,378
09/03/2010,19,372
09/03/2010,22,368
09/04/2010,1,364
09/04/2010,4,362
09/04/2010,7,360
09/04/2010,10,360
09/04/2010,13,362
09/04/2010,16,362
09/04/2010,19,366
09/04/2010,22,368
09/05/2010,1,370
09/05/2010,4,372
09/05/2010,7,368
09/05/2010,10,366
09/05/2010,13,362
09/05/2010,16,360
09/05/2010,19,364
09/05/2010,22,364
09/06/2010,1,362
09/06/2010,4,360
09/06/2010,7,360
09/06/2010,10,356
09/06/2010,13,342
09/06/2010,16,332
09/06/2010,19,334
09/06/2010,22,340
09/07/2010,1,340
09/07/2010,4,340
09/07/2010,7,338
09/07/2010,10,336
09/07/2010,13,340
09/07/2010,16,340
09/07/2010,19,340
09/07/2010,22,348
09/08/2010,1,354
09/08/2010,4,354
09/08/2010,7,358
09/08/2010,10,360
09/08/2010,13,354
09/08/2010,16,354
09/08/2010,19,356
09/08/2010,22,358
09/09/2010,1,364
09/09/2010,4,368
09/09/2010,7,372
09/09/2010,10,372
09/09/2010,13,368
09/09/2010,16,366
09/09/2010,19,364
09/09/2010,22,364
09/10/2010,1,364
09/10/2010,4,364
09/10/2010,7,364
09/10/2010,10,364
09/10/2010,13,362
09/10/2010,16,356
09/10/2010,19,356
09/10/2010,22,356
09/11/2010,1,358
09/11/2010,4,360
09/11/2010,7,366
09/11/2010,10,372
09/11/2010,13,372
09/11/2010,16,366
09/11/2010,19,364
09/11/2010,22,362
09/12/2010,1,360
09/12/2010,4,364
09/12/2010,7,372
09/12/2010,10,386
09/12/2010,13,398
09/12/2010,16,404
09/12/2010,19,410
09/12/2010,22,416
09/13/2010,1,414
09/13/2010,4,412
09/13/2010,7,406
09/13/2010,10,392
09/13/2010,13,386
09/13/2010,16,382
09/13/2010,19,376
09/13/2010,22,364
09/14/2010,1,352
09/14/2010,4,348
09/14/2010,7,354
09/14/2010,10,358
09/14/2010,13,362
09/14/2010,16,366
09/14/2010,19,370
09/14/2010,22,370
09/15/2010,1,370
09/15/2010,4,372
09/15/2010,7,372
09/15/2010,10,374
09/15/2010,13,376
09/15/2010,16,386
09/15/2010,19,392
09/15/2010,22,396
09/16/2010,1,392
09/16/2010,4,386
09/16/2010,7,400
09/16/2010,10,412
09/16/2010,13,416
09/16/2010,16,420
09/16/2010,19,428
09/16/2010,22,434
09/17/2010,1,438
09/17/2010,4,440
09/17/2010,7,446
09/17/2010,10,450
09/17/2010,13,454
09/17/2010,16,454
09/17/2010,19,454
09/17/2010,22,454
09/18/2010,1,456
09/18/2010,4,456
09/18/2010,7,450
09/18/2010,10,446
09/18/2010,13,440
09/18/2010,16,436
09/18/2010,19,434
09/18/2010,22,432
09/19/2010,1,432
09/19/2010,4,430
09/19/2010,7,422
09/19/2010,10,414
09/19/2010,13,404
09/19/2010,16,398
09/19/2010,19,394
09/19/2010,22,389
09/20/2010,1,384
09/20/2010,4,382
09/20/2010,7,380
09/20/2010,10,370
09/20/2010,13,350
09/20/2010,16,340
09/20/2010,19,336
09/20/2010,22,332
09/21/2010,1,334
09/21/2010,4,336
09/21/2010,7,336
09/21/2010,10,344
09/21/2010,13,344
09/21/2010,16,344
09/21/2010,19,350
09/21/2010,22,364
09/22/2010,1,374
09/22/2010,4,374
09/22/2010,7,374
09/22/2010,10,372
09/22/2010,13,368
09/22/2010,16,370
09/22/2010,19,374
09/22/2010,22,374
09/23/2010,1,380
09/23/2010,4,382
09/23/2010,7,386
09/23/2010,10,388
09/23/2010,13,390
09/23/2010,16,386
09/23/2010,19,386
09/23/2010,22,386
09/24/2010,1,386
09/24/2010,4,388
09/24/2010,7,390
09/24/2010,10,392
09/24/2010,13,390
09/24/2010,16,388
09/24/2010,19,386
09/24/2010,22,384
09/25/2010,1,386
09/25/2010,4,388
09/25/2010,7,390
09/25/2010,10,396
09/25/2010,13,394
09/25/2010,16,390
09/25/2010,19,386
09/25/2010,22,384
09/26/2010,1,382
09/26/2010,4,382
09/26/2010,7,380
09/26/2010,10,386
09/26/2010,13,384
09/26/2010,16,380
09/26/2010,19,374
09/26/2010,22,370
09/27/2010,1,366
09/27/2010,4,364
09/27/2010,7,362
09/27/2010,10,362
09/27/2010,13,362
09/27/2010,16,362
09/27/2010,19,362
09/27/2010,22,360
09/28/2010,1,356
09/28/2010,4,352
09/28/2010,7,346
09/28/2010,10,348
09/28/2010,13,352
09/28/2010,16,356
09/28/2010,19,360
09/28/2010,22,364
09/29/2010,1,376
09/29/2010,4,386
09/29/2010,7,392
09/29/2010,10,404
09/29/2010,13,408
09/29/2010,16,416
09/29/2010,19,420
09/29/2010,22,424
09/30/2010,1,424
09/30/2010,4,422
09/30/2010,7,418
09/30/2010,10,414
09/30/2010,13,408
09/30/2010,16,408
09/30/2010,19,406
09/30/2010,22,404
10/01/2010,1,402
10/01/2010,4,396
10/01/2010,7,388
10/01/2010,10,384
10/01/2010,13,388
10/01/2010,16,392
10/01/2010,19,392
10/01/2010,22,392
10/02/2010,1,384
10/02/2010,4,380
10/02/2010,7,380
10/02/2010,10,382
10/02/2010,13,380
10/02/2010,16,382
10/02/2010,19,384
10/02/2010,22,386
10/03/2010,1,380
10/03/2010,4,376
10/03/2010,7,364
10/03/2010,10,354
10/03/2010,13,346
10/03/2010,16,346
10/03/2010,19,350
10/03/2010,22,354
10/04/2010,1,348
10/04/2010,4,342
10/04/2010,7,332
10/04/2010,10,320
10/04/2010,13,308
10/04/2010,16,300
10/04/2010,19,304
10/04/2010,22,308
10/05/2010,1,302
10/05/2010,4,300
10/05/2010,7,298
10/05/2010,10,294
10/05/2010,13,286
10/05/2010,16,274
10/05/2010,19,286
10/05/2010,22,292
10/06/2010,1,294
10/06/2010,4,294
10/06/2010,7,286
10/06/2010,10,282
10/06/2010,13,278
10/06/2010,16,274
10/06/2010,19,276
10/06/2010,22,282
10/07/2010,1,292
10/07/2010,4,296
10/07/2010,7,290
10/07/2010,10,286
10/07/2010,13,282
10/07/2010,16,278
10/07/2010,19,276
10/07/2010,22,274
10/08/2010,1,272
10/08/2010,4,270
10/08/2010,7,270
10/08/2010,10,270
10/08/2010,13,264
10/08/2010,16,262
10/08/2010,19,256
10/08/2010,22,252
10/09/2010,1,250
10/09/2010,4,250
10/09/2010,7,250
10/09/2010,10,264
10/09/2010,13,260
10/09/2010,16,260
10/09/2010,19,258
10/09/2010,22,258
10/10/2010,1,254
10/10/2010,4,252
10/10/2010,7,252
10/10/2010,10,270
10/10/2010,13,276
10/10/2010,16,274
10/10/2010,19,270
10/10/2010,22,266
10/11/2010,1,262
10/11/2010,4,252
10/11/2010,7,260
10/11/2010,10,258
10/11/2010,13,266
10/11/2010,16,264
10/11/2010,19,258
10/11/2010,22,244
10/12/2010,1,240
10/12/2010,4,220
10/12/2010,7,206
10/12/2010,10,212
10/12/2010,13,238
10/12/2010,16,242
10/12/2010,19,236
10/12/2010,22,230
10/13/2010,1,224
10/13/2010,4,224
10/13/2010,7,232
10/13/2010,10,236
10/13/2010,13,248
10/13/2010,16,262
10/13/2010,19,286
10/13/2010,22,296
10/14/2010,1,302
10/14/2010,4,312
10/14/2010,7,300
10/14/2010,10,300
10/14/2010,13,306
10/14/2010,16,310
10/14/2010,19,322
10/14/2010,22,326
10/15/2010,1,312
10/15/2010,4,302
10/15/2010,7,300
10/15/2010,10,294
10/15/2010,13,286
10/15/2010,16,296
10/15/2010,19,308
10/15/2010,22,308
10/16/2010,1,298
10/16/2010,4,290
10/16/2010,7,284
10/16/2010,10,282
10/16/2010,13,282
10/16/2010,16,288
10/16/2010,19,292
10/16/2010,22,296
10/17/2010,1,298
10/17/2010,4,294
10/17/2010,7,280
10/17/2010,10,266
10/17/2010,13,262
10/17/2010,16,270
10/17/2010,19,280
10/17/2010,22,288
10/18/2010,1,282
10/18/2010,4,272
10/18/2010,7,268
10/18/2010,10,240
10/18/2010,13,230
10/18/2010,16,236
10/18/2010,19,244
10/18/2010,22,248
10/19/2010,1,248
10/19/2010,4,242
10/19/2010,7,242
10/19/2010,10,248
10/19/2010,13,250
10/19/2010,16,256
10/19/2010,19,262
10/19/2010,22,266
10/20/2010,1,284
10/20/2010,4,288
10/20/2010,7,294
10/20/2010,10,296
10/20/2010,13,296
10/20/2010,16,296
10/20/2010,19,298
10/20/2010,22,302
10/21/2010,1,302
10/21/2010,4,302
10/21/2010,7,296
10/21/2010,10,296
10/21/2010,13,292
10/21/2010,16,288
10/21/2010,19,288
10/21/2010,22,284
10/22/2010,1,280
10/22/2010,4,280
10/22/2010,7,284
10/22/2010,10,286
10/22/2010,13,286
10/22/2010,16,280
10/22/2010,19,274
10/22/2010,22,270
10/23/2010,1,268
10/23/2010,4,266
10/23/2010,7,272
10/23/2010,10,274
10/23/2010,13,276
10/23/2010,16,276
10/23/2010,19,270
10/23/2010,22,266
10/24/2010,1,260
10/24/2010,4,260
10/24/2010,7,266
10/24/2010,10,280
10/24/2010,13,284
10/24/2010,16,278
10/24/2010,19,272
10/24/2010,22,268
10/25/2010,1,260
10/25/2010,4,256
10/25/2010,7,248
10/25/2010,10,246
10/25/2010,13,244
10/25/2010,16,250
10/25/2010,19,256
10/25/2010,22,260
10/26/2010,1,248
10/26/2010,4,232
10/26/2010,7,228
10/26/2010,10,228
10/26/2010,13,248
10/26/2010,16,248
10/26/2010,19,246
10/26/2010,22,240
10/27/2010,1,232
10/27/2010,4,226
10/27/2010,7,222
10/27/2010,10,236
10/27/2010,13,256
10/27/2010,16,262
10/27/2010,19,262
10/27/2010,22,252
10/28/2010,1,240
10/28/2010,4,236
10/28/2010,7,234
10/28/2010,10,242
10/28/2010,13,266
10/28/2010,16,274
10/28/2010,19,274
10/28/2010,22,274
10/29/2010,1,270
10/29/2010,4,264
10/29/2010,7,252
10/29/2010,10,250
10/29/2010,13,270
10/29/2010,16,280
10/29/2010,19,276
10/29/2010,22,270
10/30/2010,1,264
10/30/2010,4,260
10/30/2010,7,246
10/30/2010,10,232
10/30/2010,13,238
10/30/2010,16,260
10/30/2010,19,260
10/30/2010,22,252
10/31/2010,1,240
10/31/2010,4,232
10/31/2010,7,226
10/31/2010,10,220
10/31/2010,13,226
10/31/2010,16,248
10/31/2010,19,256
10/31/2010,22,246
11/01/2010,1,234
11/01/2010,4,212
11/01/2010,7,202
11/01/2010,10,194
11/01/2010,13,188
11/01/2010,16,206
11/01/2010,19,216
11/01/2010,22,212
11/02/2010,1,202
11/02/2010,4,186
11/02/2010,7,178
11/02/2010,10,166
11/02/2010,13,160
11/02/2010,16,184
11/02/2010,19,198
11/02/2010,22,206
11/03/2010,1,204
11/03/2010,4,190
11/03/2010,7,182
11/03/2010,10,178
11/03/2010,13,176
11/03/2010,16,180
11/03/2010,19,192
11/03/2010,22,198
11/04/2010,1,202
11/04/2010,4,190
11/04/2010,7,184
11/04/2010,10,192
11/04/2010,13,192
11/04/2010,16,186
11/04/2010,19,182
11/04/2010,22,178
11/05/2010,1,174
11/05/2010,4,180
11/05/2010,7,188
11/05/2010,10,188
11/05/2010,13,182
11/05/2010,16,178
11/05/2010,19,174
11/05/2010,22,166
11/06/2010,1,150
11/06/2010,4,170
11/06/2010,7,184
11/06/2010,10,202
11/06/2010,13,214
11/06/2010,16,206
11/06/2010,19,194
11/06/2010,22,184
11/07/2010,1,180
11/07/2010,4,178
11/07/2010,7,188
11/07/2010,10,212
11/07/2010,13,216
11/07/2010,16,204
11/07/2010,19,192
11/07/2010,22,182
11/08/2010,1,174
11/08/2010,4,156
11/08/2010,7,150
11/08/2010,10,186
11/08/2010,13,202
11/08/2010,16,186
11/08/2010,19,176
11/08/2010,22,166
11/09/2010,1,150
11/09/2010,4,134
11/09/2010,7,120
11/09/2010,10,162
11/09/2010,13,196
11/09/2010,16,190
11/09/2010,19,182
11/09/2010,22,166
11/10/2010,1,152
11/10/2010,4,140
11/10/2010,7,136
11/10/2010,10,165
11/10/2010,13,202
11/10/2010,16,216
11/10/2010,19,214
11/10/2010,22,180
11/11/2010,1,174
11/11/2010,4,166
11/11/2010,7,160
11/11/2010,10,176
11/11/2010,13,220
11/11/2010,16,228
11/11/2010,19,222
11/11/2010,22,208
11/12/2010,1,192
11/12/2010,4,178
11/12/2010,7,168
11/12/2010,10,166
11/12/2010,13,194
11/12/2010,16,216
11/12/2010,19,224
11/12/2010,22,210
11/13/2010,1,192
11/13/2010,4,170
11/13/2010,7,158
11/13/2010,10,160
11/13/2010,13,186
11/13/2010,16,202
11/13/2010,19,206
11/13/2010,22,194
11/14/2010,1,182
11/14/2010,4,172
11/14/2010,7,156
11/14/2010,10,146
11/14/2010,13,176
11/14/2010,16,188
11/14/2010,19,200
11/14/2010,22,182
11/15/2010,1,164
11/15/2010,4,152
11/15/2010,7,140
11/15/2010,10,126
11/15/2010,13,128
11/15/2010,16,154
11/15/2010,19,156
11/15/2010,22,150
11/16/2010,1,140
11/16/2010,4,130
11/16/2010,7,120
11/16/2010,10,124
11/16/2010,13,128
11/16/2010,16,132
11/16/2010,19,140
11/16/2010,22,146
11/17/2010,1,152
11/17/2010,4,148
11/17/2010,7,136
11/17/2010,10,138
11/17/2010,13,138
11/17/2010,16,154
11/17/2010,19,156
11/17/2010,22,150
11/18/2010,1,142
11/18/2010,4,140
11/18/2010,7,138
11/18/2010,10,136
11/18/2010,13,136
11/18/2010,16,142
11/18/2010,19,146
11/18/2010,22,140
11/19/2010,1,132
11/19/2010,4,128
11/19/2010,7,144
11/19/2010,10,152
11/19/2010,13,152
11/19/2010,16,154
11/19/2010,19,156
11/19/2010,22,152
11/20/2010,1,140
11/20/2010,4,146
11/20/2010,7,158
11/20/2010,10,170
11/20/2010,13,166
11/20/2010,16,160
11/20/2010,19,154
11/20/2010,22,146
11/21/2010,1,138
11/21/2010,4,146
11/21/2010,7,158
11/21/2010,10,180
11/21/2010,13,178
11/21/2010,16,168
11/21/2010,19,160
11/21/2010,22,146
11/22/2010,1,136
11/22/2010,4,136
11/22/2010,7,142
11/22/2010,10,166
11/22/2010,13,164
11/22/2010,16,154
11/22/2010,19,148
11/22/2010,22,140
11/23/2010,1,136
11/23/2010,4,130
11/23/2010,7,134
11/23/2010,10,180
11/23/2010,13,190
11/23/2010,16,186
11/23/2010,19,180
11/23/2010,22,166
11/24/2010,1,158
11/24/2010,4,150
11/24/2010,7,146
11/24/2010,10,178
11/24/2010,13,212
11/24/2010,16,208
11/24/2010,19,198
11/24/2010,22,188
11/25/2010,1,176
11/25/2010,4,162
11/25/2010,7,152
11/25/2010,10,182
11/25/2010,13,218
11/25/2010,16,206
11/25/2010,19,196
11/25/2010,22,184
11/26/2010,1,176
11/26/2010,4,164
11/26/2010,7,148
11/26/2010,10,158
11/26/2010,13,200
11/26/2010,16,208
11/26/2010,19,202
11/26/2010,22,188
11/27/2010,1,172
11/27/2010,4,158
11/27/2010,7,148
11/27/2010,10,158
11/27/2010,13,200
11/27/2010,16,206
11/27/2010,19,208
11/27/2010,22,194
11/28/2010,1,172
11/28/2010,4,156
11/28/2010,7,142
11/28/2010,10,140
11/28/2010,13,180
11/28/2010,16,196
11/28/2010,19,202
11/28/2010,22,186
11/29/2010,1,166
11/29/2010,4,148
11/29/2010,7,130
11/29/2010,10,120
11/29/2010,13,142
11/29/2010,16,166
11/29/2010,19,162
11/29/2010,22,154
11/30/2010,1,140
11/30/2010,4,124
11/30/2010,7,114
11/30/2010,10,108
11/30/2010,13,126
11/30/2010,16,150
11/30/2010,19,154
11/30/2010,22,146
12/01/2010,1,134
12/01/2010,4,126
12/01/2010,7,122
12/01/2010,10,126
12/01/2010,13,130
12/01/2010,16,134
12/01/2010,19,144
12/01/2010,22,152
12/02/2010,1,150
12/02/2010,4,148
12/02/2010,7,146
12/02/2010,10,148
12/02/2010,13,154
12/02/2010,16,156
12/02/2010,19,156
12/02/2010,22,152
12/03/2010,1,150
12/03/2010,4,156
12/03/2010,7,170
12/03/2010,10,176
12/03/2010,13,176
12/03/2010,16,172
12/03/2010,19,164
12/03/2010,22,156
12/04/2010,1,150
12/04/2010,4,158
12/04/2010,7,176
12/04/2010,10,190
12/04/2010,13,194
12/04/2010,16,184
12/04/2010,19,178
12/04/2010,22,168
12/05/2010,1,158
12/05/2010,4,164
12/05/2010,7,176
12/05/2010,10,194
12/05/2010,13,198
12/05/2010,16,186
12/05/2010,19,182
12/05/2010,22,176
12/06/2010,1,172
12/06/2010,4,166
12/06/2010,7,162
12/06/2010,10,190
12/06/2010,13,196
12/06/2010,16,182
12/06/2010,19,174
12/06/2010,22,158
12/07/2010,1,140
12/07/2010,4,128
12/07/2010,7,134
12/07/2010,10,172
12/07/2010,13,200
12/07/2010,16,194
12/07/2010,19,186
12/07/2010,22,174
12/08/2010,1,156
12/08/2010,4,142
12/08/2010,7,146
